,identifier,score,activity,scheme
990,ZINC40243144|decoys_final|mol2|4224|dock4,1.2811719545080749,0,hs2
5181,ZINC43222534|decoys_final|mol2|4399|dock3,1.2811225133804207,0,hs2
5563,ZINC37665713|decoys_final|mol2|2687|dock3,1.2795977348299399,0,hs2
5977,ZINC43287688|decoys_final|mol2|6331|dock5,1.2764907943915151,0,hs2
6441,ZINC22072458|decoys_final|mol2|4516|dock3,1.2756734036891721,0,hs2
5351,ZINC15837422|decoys_final|mol2|6728|dock4,1.2728586167116411,0,hs2
5268,ZINC20780550|decoys_final|mol2|3290|dock2,1.2726337475566911,0,hs2
4988,ZINC43092641|decoys_final|mol2|6220|dock3,1.2717475030636258,0,hs2
6037,ZINC38002381|decoys_final|mol2|3649|dock2,1.2693934256389188,0,hs2
5033,ZINC41157684|decoys_final|mol2|2543|dock3,1.26746133849921,0,hs2
5744,ZINC36959748|decoys_final|mol2|2104|dock1,1.2658860240492587,0,hs2
441,ZINC21817188|decoys_final|mol2|4166|dock4,1.2647809925658056,0,hs2
4395,ZINC40726599|decoys_final|mol2|1280|dock1,1.260143277620001,0,hs2
6027,ZINC49688717|decoys_final|mol2|230|dock3,1.2594389915021509,0,hs2
2074,ZINC00900303|decoys_final|mol2|3192|dock4,1.258887684108526,0,hs2
4580,ZINC00050342|decoys_final|mol2|1494|dock4,1.2587043138349845,0,hs2
5988,ZINC20601325|decoys_final|mol2|1933|dock5,1.258187876672233,0,hs2
4140,CHEMBL594459|actives_final|mol2|84|dock1,1.255786912264277,1,hs2
4472,ZINC36206452|decoys_final|mol2|1941|dock3,1.2554818875443488,0,hs2
4846,ZINC39629740|decoys_final|mol2|5261|dock1,1.2552485016974853,0,hs2
5076,ZINC43241527|decoys_final|mol2|2135|dock1,1.254500711936501,0,hs2
4780,ZINC43475081|decoys_final|mol2|3663|dock3,1.2507731719575723,0,hs2
4814,ZINC61681256|decoys_final|mol2|2662|dock4,1.2473728592402367,0,hs2
4598,ZINC63021358|decoys_final|mol2|4081|dock2,1.2463062052848972,0,hs2
857,ZINC31919984|decoys_final|mol2|4261|dock1,1.2447106541209951,0,hs2
5492,ZINC62947646|decoys_final|mol2|150|dock1,1.244218061432175,0,hs2
4686,ZINC23482306|decoys_final|mol2|3436|dock1,1.2431293930830858,0,hs2
5162,ZINC43264018|decoys_final|mol2|4059|dock3,1.2428993387360752,0,hs2
6459,ZINC17067756|decoys_final|mol2|211|dock4,1.2420606287994786,0,hs2
5913,ZINC12525652|decoys_final|mol2|1285|dock3,1.24067731088412,0,hs2
3843,CHEMBL1164476|actives_final|mol2|193|dock2,1.2406202906523056,1,hs2
5460,ZINC42955641|decoys_final|mol2|6213|dock3,1.240446918623606,0,hs2
4420,ZINC49472121|decoys_final|mol2|4471|dock4,1.2402381461675578,0,hs2
4294,ZINC39608244|decoys_final|mol2|5260|dock3,1.239291993521677,0,hs2
6349,ZINC66956164|decoys_final|mol2|6853|dock1,1.2378406611794421,0,hs2
4868,ZINC12635509|decoys_final|mol2|3100|dock5,1.2367580273336216,0,hs2
6202,ZINC10042463|decoys_final|mol2|4803|dock2,1.2364007768714291,0,hs2
4955,ZINC06193289|decoys_final|mol2|3684|dock2,1.236169356083792,0,hs2
5453,ZINC63061691|decoys_final|mol2|2164|dock1,1.2360496830255912,0,hs2
3113,CHEMBL1077227|actives_final|mol2|165|dock4,1.233810039529068,1,hs2
4619,ZINC61367678|decoys_final|mol2|1561|dock2,1.2326458646242333,0,hs2
5461,ZINC40352474|decoys_final|mol2|1535|dock4,1.2313264997643998,0,hs2
2389,ZINC36813007|decoys_final|mol2|1122|dock3,1.2296536989322568,0,hs2
1843,ZINC19125142|decoys_final|mol2|1931|dock1,1.2288616358758802,0,hs2
6858,ZINC46673051|decoys_final|mol2|1221|dock1,1.228530801490555,0,hs2
4727,ZINC54420396|decoys_final|mol2|3622|dock5,1.2281225339821802,0,hs2
6120,ZINC36277729|decoys_final|mol2|1890|dock2,1.2278194469116386,0,hs2
5910,ZINC13896471|decoys_final|mol2|2907|dock4,1.2278019768422492,0,hs2
6528,ZINC33413517|decoys_final|mol2|105|dock2,1.2254606856855617,0,hs2
6052,ZINC20876950|decoys_final|mol2|3793|dock3,1.2253083731694367,0,hs2
5376,ZINC63589179|decoys_final|mol2|2264|dock4,1.2245275091012022,0,hs2
6352,ZINC58912083|decoys_final|mol2|3222|dock4,1.2229209446539393,0,hs2
4442,ZINC08628047|decoys_final|mol2|4202|dock3,1.222339619284826,0,hs2
5707,ZINC29717911|decoys_final|mol2|3897|dock4,1.22153813068652,0,hs2
6413,ZINC40714059|decoys_final|mol2|3455|dock5,1.2199322809192807,0,hs2
3123,ZINC20150263|decoys_final|mol2|2418|dock1,1.218449969240286,0,hs2
6357,ZINC41530605|decoys_final|mol2|3458|dock3,1.2166812113671384,0,hs2
5164,ZINC20892185|decoys_final|mol2|2181|dock3,1.2160883929402306,0,hs2
6361,ZINC23330009|decoys_final|mol2|3136|dock1,1.21553963794622,0,hs2
4464,ZINC13564673|decoys_final|mol2|3790|dock2,1.2143993591696116,0,hs2
5889,ZINC20617567|decoys_final|mol2|3238|dock2,1.2134749814005819,0,hs2
2344,ZINC04784902|decoys_final|mol2|1365|dock3,1.2133233363607676,0,hs2
5832,ZINC40348516|decoys_final|mol2|1736|dock1,1.2111690847123224,0,hs2
4779,ZINC37289298|decoys_final|mol2|6564|dock4,1.2109368660702255,0,hs2
5409,ZINC06193286|decoys_final|mol2|3683|dock4,1.2100478975076658,0,hs2
5163,ZINC05818161|decoys_final|mol2|148|dock3,1.2085508061450287,0,hs2
4141,ZINC39694064|decoys_final|mol2|6538|dock3,1.2072375662342623,0,hs2
4327,ZINC49526498|decoys_final|mol2|2860|dock1,1.2066913163431625,0,hs2
5051,ZINC43286348|decoys_final|mol2|3659|dock4,1.206420901826137,0,hs2
4361,ZINC01320287|decoys_final|mol2|3429|dock3,1.2012613526637494,0,hs2
5106,ZINC37226085|decoys_final|mol2|6620|dock1,1.1997906596795271,0,hs2
3152,ZINC38705789|decoys_final|mol2|3217|dock5,1.1990905891254986,0,hs2
804,ZINC50998374|decoys_final|mol2|2649|dock4,1.1988847411003238,0,hs2
4969,ZINC34174077|decoys_final|mol2|6206|dock4,1.1983402471315099,0,hs2
2431,ZINC36812977|decoys_final|mol2|1121|dock1,1.1983011396371275,0,hs2
6602,ZINC00308426|decoys_final|mol2|4269|dock3,1.197680499194929,0,hs2
5703,ZINC36275975|decoys_final|mol2|4395|dock4,1.1973604910273536,0,hs2
5572,ZINC35747205|decoys_final|mol2|3868|dock2,1.197143679597593,0,hs2
6504,ZINC51576351|decoys_final|mol2|6791|dock3,1.1967172060205744,0,hs2
5869,ZINC33176485|decoys_final|mol2|2203|dock2,1.1955230803727215,0,hs2
4041,ZINC66240344|decoys_final|mol2|1405|dock4,1.1941485424554905,0,hs2
5996,ZINC50308335|decoys_final|mol2|3509|dock5,1.1936704864112286,0,hs2
4172,ZINC49978588|decoys_final|mol2|3465|dock2,1.1919969602105205,0,hs2
3920,ZINC37332465|decoys_final|mol2|2122|dock4,1.1903272232093478,0,hs2
1448,ZINC05137928|decoys_final|mol2|2275|dock1,1.1883131857680596,0,hs2
5161,ZINC06693869|decoys_final|mol2|3599|dock3,1.1880034725334596,0,hs2
6530,ZINC01250535|decoys_final|mol2|2592|dock3,1.1871974041465574,0,hs2
4093,ZINC44782776|decoys_final|mol2|2952|dock1,1.1863796260718473,0,hs2
5199,ZINC67486484|decoys_final|mol2|6810|dock1,1.1848853886634174,0,hs2
6682,ZINC37888927|decoys_final|mol2|6771|dock2,1.18120339740614,0,hs2
5232,ZINC52344140|decoys_final|mol2|141|dock2,1.1802155251507394,0,hs2
6423,ZINC53168441|decoys_final|mol2|1711|dock3,1.1796946248402413,0,hs2
5867,ZINC54308579|decoys_final|mol2|195|dock4,1.178719372334502,0,hs2
6552,ZINC47872389|decoys_final|mol2|1222|dock2,1.17860093532782,0,hs2
6069,ZINC20892012|decoys_final|mol2|2587|dock2,1.1743011890771697,0,hs2
5665,ZINC00532093|decoys_final|mol2|3525|dock2,1.1736889115084033,0,hs2
688,ZINC51952192|decoys_final|mol2|6692|dock3,1.1723086072247888,0,hs2
5838,ZINC63752973|decoys_final|mol2|1852|dock1,1.1718693865768213,0,hs2
5948,ZINC63000635|decoys_final|mol2|6606|dock4,1.1716765422600819,0,hs2
5515,ZINC27236833|decoys_final|mol2|4717|dock1,1.1714885958824883,0,hs2
6777,ZINC06330567|decoys_final|mol2|70|dock3,1.1709059147877259,0,hs2
6395,ZINC57778382|decoys_final|mol2|1497|dock1,1.170898547638087,0,hs2
4470,ZINC13645670|decoys_final|mol2|2675|dock3,1.1706372210808969,0,hs2
4512,ZINC01302538|decoys_final|mol2|2381|dock2,1.1700719839457303,0,hs2
6175,ZINC39450008|decoys_final|mol2|6674|dock2,1.170037940782862,0,hs2
6539,ZINC63899444|decoys_final|mol2|6844|dock4,1.169447278941135,0,hs2
6067,ZINC51037914|decoys_final|mol2|6336|dock2,1.1683548545115574,0,hs2
5466,ZINC13122368|decoys_final|mol2|6701|dock1,1.165228713981742,0,hs2
6721,ZINC36813366|decoys_final|mol2|2681|dock1,1.165151599020401,0,hs2
4446,ZINC39979999|decoys_final|mol2|2207|dock3,1.1637822391867054,0,hs2
4308,ZINC44873675|decoys_final|mol2|3775|dock2,1.1631285924674835,0,hs2
3329,ZINC53937101|decoys_final|mol2|2154|dock4,1.1618713914067325,0,hs2
6201,ZINC23024155|decoys_final|mol2|2523|dock1,1.155474444658914,0,hs2
4637,ZINC56782904|decoys_final|mol2|4475|dock2,1.1551885160117479,0,hs2
5103,ZINC48892409|decoys_final|mol2|2859|dock4,1.1548084005167887,0,hs2
5818,ZINC52860097|decoys_final|mol2|2954|dock1,1.1545301546776727,0,hs2
6302,ZINC47827155|decoys_final|mol2|3463|dock2,1.1508098602179757,0,hs2
5803,ZINC46688579|decoys_final|mol2|6831|dock2,1.15054970216827,0,hs2
624,ZINC53715972|decoys_final|mol2|4280|dock3,1.1498537986364212,0,hs2
6760,ZINC37036854|decoys_final|mol2|1581|dock3,1.1497258020512664,0,hs2
5387,ZINC12758617|decoys_final|mol2|4997|dock1,1.149451467914524,0,hs2
7091,ZINC02764212|decoys_final|mol2|2370|dock2,1.1481612857128471,0,hs2
5428,ZINC52901648|decoys_final|mol2|2864|dock2,1.1479364034275612,0,hs2
3552,ZINC13728653|decoys_final|mol2|2232|dock4,1.1479312307486271,0,hs2
729,ZINC39459707|decoys_final|mol2|4524|dock5,1.1479204704786987,0,hs2
6983,ZINC40970122|decoys_final|mol2|2092|dock1,1.1471536403169758,0,hs2
7027,ZINC58305419|decoys_final|mol2|1763|dock1,1.146432525154335,0,hs2
5670,ZINC04878855|decoys_final|mol2|4440|dock4,1.1461160684250054,0,hs2
5659,ZINC35345749|decoys_final|mol2|2731|dock1,1.1421369174008351,0,hs2
6440,ZINC43259601|decoys_final|mol2|2136|dock3,1.141457685872009,0,hs2
6825,ZINC03123314|decoys_final|mol2|6864|dock5,1.1392373037857801,0,hs2
938,ZINC21500018|decoys_final|mol2|4107|dock1,1.1391594286719275,0,hs2
5923,ZINC12500533|decoys_final|mol2|2374|dock5,1.1357263096644594,0,hs2
5825,ZINC03205129|decoys_final|mol2|4142|dock5,1.131579341206594,0,hs2
5686,ZINC12883384|decoys_final|mol2|3233|dock3,1.1312630863108453,0,hs2
4965,ZINC20027809|decoys_final|mol2|61|dock1,1.1291397550549664,0,hs2
6092,ZINC61091577|decoys_final|mol2|1756|dock3,1.1261141966805788,0,hs2
4000,ZINC25408476|decoys_final|mol2|5004|dock3,1.1232236636585995,0,hs2
5210,ZINC12635637|decoys_final|mol2|3786|dock1,1.1229076626175711,0,hs2
6288,ZINC16627812|decoys_final|mol2|3841|dock4,1.1220583654482326,0,hs2
5854,ZINC61359840|decoys_final|mol2|6602|dock3,1.1219645672456764,0,hs2
5259,ZINC02334971|decoys_final|mol2|4494|dock1,1.121836310705632,0,hs2
4891,ZINC51575401|decoys_final|mol2|2499|dock2,1.1199660997965086,0,hs2
4669,ZINC63240675|decoys_final|mol2|2808|dock4,1.1171357862072355,0,hs2
5657,ZINC60185967|decoys_final|mol2|3163|dock4,1.1170098734117229,0,hs2
5727,ZINC16227414|decoys_final|mol2|4647|dock1,1.1133754584987745,0,hs2
2232,ZINC40742340|decoys_final|mol2|4780|dock5,1.1129489177619885,0,hs2
5357,ZINC02955208|decoys_final|mol2|3235|dock4,1.1121853032601532,0,hs2
5416,ZINC43262114|decoys_final|mol2|5269|dock1,1.1121781454533366,0,hs2
1117,ZINC40906508|decoys_final|mol2|2301|dock3,1.1116063565002232,0,hs2
5027,ZINC20927318|decoys_final|mol2|1883|dock3,1.111445172560705,0,hs2
6494,ZINC67010273|decoys_final|mol2|2015|dock3,1.1108716800801073,0,hs2
5750,ZINC44378100|decoys_final|mol2|198|dock5,1.1102564078138855,0,hs2
4222,ZINC36890612|decoys_final|mol2|42|dock4,1.109927116505899,0,hs2
5327,CHEMBL208864|actives_final|mol2|92|dock1,1.1097232331120939,1,hs2
6104,ZINC43264510|decoys_final|mol2|4061|dock2,1.1078100377556108,0,hs2
5902,ZINC50589096|decoys_final|mol2|2455|dock2,1.107501925316413,0,hs2
6188,ZINC08961224|decoys_final|mol2|4447|dock1,1.1064085262684547,0,hs2
3185,ZINC05939812|decoys_final|mol2|4097|dock2,1.1057865134107647,0,hs2
3606,ZINC65298111|decoys_final|mol2|1304|dock1,1.1030377467990995,0,hs2
1777,ZINC67010372|decoys_final|mol2|2064|dock1,1.101900475560841,0,hs2
7089,ZINC42373631|decoys_final|mol2|1996|dock2,1.1018022874385736,0,hs2
5291,ZINC20592765|decoys_final|mol2|4044|dock2,1.1008593888747882,0,hs2
4856,ZINC39697821|decoys_final|mol2|3717|dock1,1.0998263996848383,0,hs2
5890,ZINC38079854|decoys_final|mol2|219|dock4,1.098690830350133,0,hs2
6670,ZINC62946956|decoys_final|mol2|1811|dock5,1.0978218766988679,0,hs2
5881,ZINC37762686|decoys_final|mol2|1630|dock2,1.0964590967067789,0,hs2
3340,ZINC43220858|decoys_final|mol2|2801|dock1,1.0956677640279917,0,hs2
5436,ZINC39666487|decoys_final|mol2|3106|dock3,1.0947252519206767,0,hs2
5407,ZINC36206403|decoys_final|mol2|3906|dock2,1.0936521244286883,0,hs2
6886,ZINC49570982|decoys_final|mol2|134|dock1,1.0932054855319535,0,hs2
1773,ZINC19792715|decoys_final|mol2|6309|dock5,1.092954423871376,0,hs2
513,ZINC59594841|decoys_final|mol2|4234|dock5,1.0915032613217335,0,hs2
6240,ZINC37358779|decoys_final|mol2|6895|dock3,1.0910806076420876,0,hs2
6348,ZINC38905704|decoys_final|mol2|3308|dock1,1.0909537541080407,0,hs2
4626,ZINC14733289|decoys_final|mol2|387|dock4,1.0891453687504136,0,hs2
1798,ZINC53972564|decoys_final|mol2|6341|dock3,1.0818851820961903,0,hs2
6170,ZINC10041742|decoys_final|mol2|3189|dock3,1.081425884047725,0,hs2
6518,ZINC38547037|decoys_final|mol2|3715|dock5,1.0803670416260882,0,hs2
679,ZINC01501517|decoys_final|mol2|4500|dock5,1.0792613799040893,0,hs2
4860,ZINC36970987|decoys_final|mol2|111|dock1,1.0781081093862834,0,hs2
7055,ZINC40544718|decoys_final|mol2|21|dock1,1.0779463659049568,0,hs2
7084,ZINC37053928|decoys_final|mol2|1776|dock4,1.0752016518458447,0,hs2
6084,ZINC40486465|decoys_final|mol2|1739|dock5,1.075198322837256,0,hs2
6033,ZINC43415607|decoys_final|mol2|3504|dock1,1.0739704416738398,0,hs2
6681,ZINC67358938|decoys_final|mol2|1246|dock4,1.0723776787778423,0,hs2
5917,ZINC62861569|decoys_final|mol2|245|dock3,1.068754338708267,0,hs2
6892,ZINC37373821|decoys_final|mol2|1779|dock4,1.0676539336757305,0,hs2
6215,ZINC61443317|decoys_final|mol2|5279|dock5,1.0673333261067697,0,hs2
1242,ZINC50787284|decoys_final|mol2|4578|dock4,1.066838600668163,0,hs2
2313,ZINC59500286|decoys_final|mol2|4789|dock4,1.0646397749887218,0,hs2
7015,ZINC49431087|decoys_final|mol2|2398|dock2,1.0646044912969703,0,hs2
1193,ZINC17092028|decoys_final|mol2|6750|dock5,1.0642287374588175,0,hs2
7013,ZINC22149270|decoys_final|mol2|64|dock4,1.0629854951656768,0,hs2
6846,ZINC62776070|decoys_final|mol2|1153|dock3,1.0615082058249676,0,hs2
6328,ZINC14156162|decoys_final|mol2|364|dock2,1.0591329284105981,0,hs2
4295,ZINC62806424|decoys_final|mol2|2465|dock1,1.0557128440236259,0,hs2
663,ZINC12654540|decoys_final|mol2|6724|dock2,1.0554623582460252,0,hs2
5579,ZINC42953136|decoys_final|mol2|6211|dock1,1.054959045959798,0,hs2
4050,ZINC01426050|decoys_final|mol2|4239|dock2,1.0530627355925528,0,hs2
5126,ZINC12907362|decoys_final|mol2|5|dock1,1.0518333476111597,0,hs2
4488,ZINC62332299|decoys_final|mol2|2161|dock2,1.0498480522320452,0,hs2
5560,ZINC10060993|decoys_final|mol2|4501|dock1,1.0495372707078658,0,hs2
5207,ZINC67401167|decoys_final|mol2|1964|dock4,1.04872308770166,0,hs2
6387,ZINC66444904|decoys_final|mol2|4384|dock4,1.0485975954855906,0,hs2
6038,ZINC44483579|decoys_final|mol2|43|dock2,1.0472158157934004,0,hs2
4548,ZINC54021156|decoys_final|mol2|2157|dock1,1.0450608552631557,0,hs2
4409,ZINC62806423|decoys_final|mol2|2464|dock2,1.0450185617177201,0,hs2
4312,ZINC12880317|decoys_final|mol2|2787|dock3,1.0445481007596964,0,hs2
6557,ZINC37011223|decoys_final|mol2|170|dock3,1.0443122073154907,0,hs2
5427,ZINC04281280|decoys_final|mol2|2875|dock4,1.0434425290194653,0,hs2
6426,ZINC39450011|decoys_final|mol2|6675|dock2,1.0433822836004936,0,hs2
5475,CHEMBL209310|actives_final|mol2|188|dock1,1.0418550933863564,1,hs2
5293,ZINC42911307|decoys_final|mol2|6567|dock3,1.0404682280944257,0,hs2
4806,ZINC20927354|decoys_final|mol2|2438|dock3,1.0383290296142587,0,hs2
4622,ZINC40359383|decoys_final|mol2|3453|dock3,1.0378873397303447,0,hs2
6921,ZINC42524261|decoys_final|mol2|1790|dock2,1.0356622055630282,0,hs2
4196,ZINC19563122|decoys_final|mol2|1211|dock3,1.0354796191533069,0,hs2
6106,ZINC35454739|decoys_final|mol2|6474|dock2,1.0354668848096082,0,hs2
6324,ZINC40144241|decoys_final|mol2|1427|dock4,1.0332599240222802,0,hs2
4305,ZINC32227041|decoys_final|mol2|2927|dock2,1.0328447985292968,0,hs2
3562,ZINC48329093|decoys_final|mol2|4470|dock1,1.032631910381708,0,hs2
6144,ZINC04225294|decoys_final|mol2|2066|dock3,1.0325324700015752,0,hs2
6132,ZINC06811868|decoys_final|mol2|4448|dock2,1.0317047486163133,0,hs2
4503,CHEMBL1164373|actives_final|mol2|23|dock2,1.0305609056122425,1,hs2
6058,ZINC63389915|decoys_final|mol2|1851|dock1,1.0302909021361035,0,hs2
6154,ZINC36500770|decoys_final|mol2|4874|dock2,1.0297836763693162,0,hs2
6203,ZINC11332648|decoys_final|mol2|4246|dock5,1.0249879059282776,0,hs2
5640,CHEMBL561696|actives_final|mol2|8|dock5,1.023217770401212,1,hs2
4700,CHEMBL590124|actives_final|mol2|196|dock5,1.0219832854090516,1,hs2
3992,ZINC61413647|decoys_final|mol2|2314|dock1,1.021901569036526,0,hs2
6783,ZINC43694070|decoys_final|mol2|1429|dock1,1.0210208113000565,0,hs2
5631,ZINC40838878|decoys_final|mol2|3502|dock1,1.0209630403316332,0,hs2
4286,ZINC53169088|decoys_final|mol2|1349|dock1,1.0205910597313768,0,hs2
5378,ZINC20568220|decoys_final|mol2|3698|dock4,1.0197990737891232,0,hs2
5128,ZINC58960365|decoys_final|mol2|3318|dock1,1.0193863275220316,0,hs2
3599,ZINC43223156|decoys_final|mol2|1218|dock5,1.019016967478997,0,hs2
5880,ZINC37543794|decoys_final|mol2|4561|dock1,1.0184292122923608,0,hs2
6253,ZINC61330316|decoys_final|mol2|2713|dock5,1.017874567087624,0,hs2
5638,ZINC49147832|decoys_final|mol2|133|dock2,1.017227497297391,0,hs2
5536,CHEMBL208864|actives_final|mol2|91|dock5,1.0165171945821943,1,hs2
5922,ZINC00432796|decoys_final|mol2|3430|dock3,1.0157242767643169,0,hs2
6926,ZINC08536514|decoys_final|mol2|3473|dock1,1.0148349710584803,0,hs2
4558,ZINC14264809|decoys_final|mol2|2994|dock3,1.0119902087396344,0,hs2
3796,ZINC19915420|decoys_final|mol2|102|dock2,1.0118978610440443,0,hs2
3741,ZINC38050987|decoys_final|mol2|1632|dock4,1.0110366367282015,0,hs2
4069,ZINC54600203|decoys_final|mol2|196|dock1,1.0107535865236343,0,hs2
6452,ZINC54414573|decoys_final|mol2|1388|dock2,1.009349929659205,0,hs2
2401,ZINC37998548|decoys_final|mol2|2536|dock1,1.0055284090640697,0,hs2
5375,ZINC66905012|decoys_final|mol2|1240|dock1,1.0051143721128142,0,hs2
5089,ZINC37332083|decoys_final|mol2|6621|dock4,1.0049144880265324,0,hs2
5401,ZINC60168899|decoys_final|mol2|1452|dock2,1.003982040929973,0,hs2
2315,ZINC39534315|decoys_final|mol2|389|dock3,1.001384939500829,0,hs2
2172,ZINC54363451|decoys_final|mol2|2564|dock5,1.0013351236782473,0,hs2
4586,ZINC38043010|decoys_final|mol2|6429|dock1,1.0008904725416503,0,hs2
1442,ZINC37282110|decoys_final|mol2|4215|dock1,1.0008743677543528,0,hs2
5557,ZINC05729607|decoys_final|mol2|4156|dock2,1.0006301241036706,0,hs2
627,ZINC04730731|decoys_final|mol2|49|dock3,0.9999685254949302,0,hs2
3549,ZINC64215582|decoys_final|mol2|5036|dock1,0.9998657948663219,0,hs2
6326,ZINC63588742|decoys_final|mol2|3879|dock1,0.9991935039240705,0,hs2
1159,ZINC20429864|decoys_final|mol2|1521|dock4,0.9977796506716423,0,hs2
4770,ZINC21138653|decoys_final|mol2|4608|dock3,0.99683348093345,0,hs2
4876,ZINC51999390|decoys_final|mol2|2153|dock2,0.9964792435721446,0,hs2
1684,ZINC20213654|decoys_final|mol2|2192|dock4,0.992360638462209,0,hs2
2107,ZINC57662708|decoys_final|mol2|1657|dock4,0.9922648407439656,0,hs2
6331,ZINC40734454|decoys_final|mol2|3814|dock4,0.9918407815976185,0,hs2
6030,ZINC41213392|decoys_final|mol2|184|dock1,0.9888486707027191,0,hs2
5576,ZINC12166411|decoys_final|mol2|3280|dock5,0.9864785033811536,0,hs2
4895,ZINC63135261|decoys_final|mol2|2007|dock2,0.9859335960962969,0,hs2
5543,ZINC45841821|decoys_final|mol2|6492|dock1,0.9854510323187284,0,hs2
5951,ZINC37738788|decoys_final|mol2|6482|dock1,0.984812298052276,0,hs2
5236,ZINC19901449|decoys_final|mol2|868|dock4,0.9830144693807501,0,hs2
5809,ZINC43261344|decoys_final|mol2|3673|dock5,0.982248472565793,0,hs2
5940,ZINC20617189|decoys_final|mol2|3080|dock1,0.9794049461968957,0,hs2
6287,ZINC20152615|decoys_final|mol2|405|dock5,0.9784078892763048,0,hs2
5577,ZINC45688825|decoys_final|mol2|1642|dock1,0.9780377263446525,0,hs2
2241,ZINC20877099|decoys_final|mol2|3134|dock4,0.9749435311651897,0,hs2
5623,ZINC01410221|decoys_final|mol2|157|dock5,0.974295247962969,0,hs2
2155,ZINC41470761|decoys_final|mol2|6686|dock4,0.9731029966225595,0,hs2
6787,ZINC43284898|decoys_final|mol2|6433|dock4,0.9721971527936208,0,hs2
6296,ZINC48814672|decoys_final|mol2|2642|dock2,0.9721198247992309,0,hs2
865,ZINC43757537|decoys_final|mol2|2853|dock2,0.9695817156530993,0,hs2
3375,ZINC14270285|decoys_final|mol2|366|dock2,0.9685191979162617,0,hs2
6499,ZINC20521223|decoys_final|mol2|6420|dock3,0.968373492401593,0,hs2
5333,ZINC63254426|decoys_final|mol2|3728|dock3,0.968362956732566,0,hs2
5294,ZINC58378001|decoys_final|mol2|5276|dock1,0.9613358806150121,0,hs2
210,ZINC08855409|decoys_final|mol2|6412|dock5,0.9610777448316057,0,hs2
6751,ZINC02769085|decoys_final|mol2|4542|dock1,0.9595024948695929,0,hs2
6532,ZINC36207989|decoys_final|mol2|3722|dock3,0.9586681494278491,0,hs2
966,ZINC50558780|decoys_final|mol2|1344|dock3,0.957228251103933,0,hs2
4956,ZINC11879477|decoys_final|mol2|6607|dock2,0.9559993917274934,0,hs2
5522,ZINC21815420|decoys_final|mol2|6764|dock2,0.9544569698763432,0,hs2
1975,ZINC36922371|decoys_final|mol2|4267|dock3,0.9542478116445743,0,hs2
5275,ZINC36393042|decoys_final|mol2|4462|dock1,0.952611343791478,0,hs2
4797,ZINC53127765|decoys_final|mol2|1654|dock2,0.9523572096695414,0,hs2
5810,ZINC42408211|decoys_final|mol2|2938|dock4,0.9508662468436189,0,hs2
5277,CHEMBL1163892|actives_final|mol2|1|dock3,0.9447561993973963,1,hs2
5772,ZINC20347771|decoys_final|mol2|4856|dock2,0.9435698318376584,0,hs2
6053,ZINC49042398|decoys_final|mol2|2606|dock2,0.9410306759669904,0,hs2
6280,ZINC43378647|decoys_final|mol2|2143|dock4,0.9377600060125104,0,hs2
4269,ZINC61658394|decoys_final|mol2|240|dock2,0.9357227917351523,0,hs2
5975,ZINC40515209|decoys_final|mol2|2936|dock2,0.933820563145062,0,hs2
5908,ZINC05075930|decoys_final|mol2|2168|dock5,0.9330737040737063,0,hs2
5046,ZINC20152098|decoys_final|mol2|6909|dock2,0.9324567660082401,0,hs2
1222,ZINC24769591|decoys_final|mol2|65|dock4,0.929329742763473,0,hs2
6071,ZINC16977754|decoys_final|mol2|4629|dock5,0.9283005284791557,0,hs2
6488,ZINC49347618|decoys_final|mol2|1540|dock1,0.9281112239633273,0,hs2
5239,ZINC14642766|decoys_final|mol2|4757|dock3,0.9280789464442485,0,hs2
4758,CHEMBL590855|actives_final|mol2|157|dock4,0.9276467410281075,1,hs2
6311,ZINC33939847|decoys_final|mol2|3205|dock1,0.9273581688765553,0,hs2
5872,CHEMBL425420|actives_final|mol2|190|dock2,0.9259567860242122,1,hs2
6257,ZINC36207917|decoys_final|mol2|3805|dock3,0.9227207213097603,0,hs2
6429,ZINC21513358|decoys_final|mol2|2727|dock2,0.9225095325315671,0,hs2
4156,ZINC63740168|decoys_final|mol2|2512|dock4,0.9201034314403351,0,hs2
6078,ZINC35910625|decoys_final|mol2|4820|dock2,0.9174719225941832,0,hs2
3634,ZINC63753158|decoys_final|mol2|1401|dock3,0.9165524336083557,0,hs2
6656,ZINC54397723|decoys_final|mol2|1712|dock1,0.9148162137297646,0,hs2
4483,ZINC39490159|decoys_final|mol2|1379|dock3,0.9136535556122034,0,hs2
5709,ZINC61099709|decoys_final|mol2|1559|dock2,0.9133705766055762,0,hs2
971,ZINC37105266|decoys_final|mol2|2297|dock5,0.9125141252737254,0,hs2
5789,ZINC30978475|decoys_final|mol2|3088|dock5,0.9119694498485647,0,hs2
4202,ZINC48795920|decoys_final|mol2|6237|dock3,0.9113364400840727,0,hs2
473,ZINC00163518|decoys_final|mol2|3937|dock5,0.9111196997807376,0,hs2
4653,ZINC05428900|decoys_final|mol2|4598|dock5,0.9104016404609201,0,hs2
3216,ZINC06883010|decoys_final|mol2|2|dock2,0.9102437592928538,0,hs2
4378,ZINC36156024|decoys_final|mol2|3143|dock4,0.9092019895699792,0,hs2
5503,ZINC44461622|decoys_final|mol2|4403|dock3,0.9091994767115938,0,hs2
7056,ZINC21024859|decoys_final|mol2|1720|dock2,0.9090969001502618,0,hs2
