,identifier,score,activity,scheme
5525,ZINC41090225|decoys_final|mol2|5884|dock4,129.0579563246538,0,hs1
5526,ZINC12041184|decoys_final|mol2|5298|dock1,129.05521520750705,0,hs1
5527,ZINC09368509|decoys_final|mol2|6510|dock5,129.05483076224095,0,hs1
5528,ZINC39494306|decoys_final|mol2|4832|dock2,129.04281761052482,0,hs1
5529,ZINC00595793|decoys_final|mol2|5545|dock3,129.04121548792205,0,hs1
5530,ZINC39657590|decoys_final|mol2|6527|dock5,129.02928622049222,0,hs1
5531,ZINC55048275|decoys_final|mol2|1840|dock4,129.01612887305336,0,hs1
5532,ZINC19219871|decoys_final|mol2|816|dock2,129.01193362867488,0,hs1
5533,ZINC20892214|decoys_final|mol2|2182|dock2,129.0115036877781,0,hs1
5534,ZINC61861634|decoys_final|mol2|6603|dock2,129.0066452596591,0,hs1
5535,ZINC19689960|decoys_final|mol2|3597|dock1,129.0045614795718,0,hs1
5536,CHEMBL208864|actives_final|mol2|91|dock5,128.96975178187512,1,hs1
5537,ZINC65963550|decoys_final|mol2|2918|dock3,128.95341912966478,0,hs1
5538,ZINC24914453|decoys_final|mol2|5873|dock3,128.95250715927588,0,hs1
5539,ZINC12302679|decoys_final|mol2|566|dock4,128.94711519141316,0,hs1
5540,ZINC43525418|decoys_final|mol2|3720|dock3,128.90736718585828,0,hs1
5541,ZINC36740085|decoys_final|mol2|6276|dock5,128.90735169463295,0,hs1
5542,ZINC63192019|decoys_final|mol2|6806|dock2,128.87131305211045,0,hs1
5543,ZINC45841821|decoys_final|mol2|6492|dock1,128.86681414941333,0,hs1
5544,ZINC03130891|decoys_final|mol2|4840|dock3,128.8564083923045,0,hs1
5545,ZINC20908813|decoys_final|mol2|5314|dock2,128.84667150547264,0,hs1
5546,ZINC50133201|decoys_final|mol2|6435|dock5,128.83524238670898,0,hs1
5547,ZINC36964778|decoys_final|mol2|1529|dock4,128.83394827109768,0,hs1
5548,ZINC27987143|decoys_final|mol2|3848|dock1,128.8040341579665,0,hs1
5549,ZINC67418761|decoys_final|mol2|5291|dock2,128.78845841941626,0,hs1
5550,ZINC64044141|decoys_final|mol2|3326|dock2,128.78102367256096,0,hs1
5551,ZINC07127676|decoys_final|mol2|1396|dock2,128.768948657191,0,hs1
5552,ZINC32775559|decoys_final|mol2|705|dock1,128.76330092761145,0,hs1
5553,ZINC58872375|decoys_final|mol2|6601|dock3,128.747449800429,0,hs1
5554,ZINC64080811|decoys_final|mol2|6845|dock1,128.74527365633455,0,hs1
5555,ZINC35790531|decoys_final|mol2|5761|dock4,128.74285632369023,0,hs1
5556,ZINC12551841|decoys_final|mol2|973|dock3,128.70879402986844,0,hs1
5557,ZINC05729607|decoys_final|mol2|4156|dock2,128.69321987157045,0,hs1
5558,ZINC52627156|decoys_final|mol2|2001|dock1,128.68574172616064,0,hs1
5559,ZINC12746761|decoys_final|mol2|615|dock3,128.68081178025926,0,hs1
5560,ZINC10060993|decoys_final|mol2|4501|dock1,128.67649887778825,0,hs1
5561,ZINC43290616|decoys_final|mol2|6233|dock3,128.6582457235274,0,hs1
5562,ZINC66666769|decoys_final|mol2|3424|dock3,128.65648451335733,0,hs1
5563,ZINC37665713|decoys_final|mol2|2687|dock3,128.65568727909013,0,hs1
5564,ZINC14962760|decoys_final|mol2|3129|dock2,128.61893354709562,0,hs1
5565,ZINC51150444|decoys_final|mol2|1606|dock3,128.60009676502267,0,hs1
5566,ZINC09262189|decoys_final|mol2|3271|dock3,128.58250221764192,0,hs1
5567,ZINC50700655|decoys_final|mol2|2753|dock1,128.58159311953023,0,hs1
5568,ZINC11951807|decoys_final|mol2|5751|dock2,128.58110514623692,0,hs1
5569,ZINC04969799|decoys_final|mol2|2878|dock2,128.56819051720575,0,hs1
5570,ZINC42135653|decoys_final|mol2|2867|dock3,128.56766930885055,0,hs1
5571,ZINC37991378|decoys_final|mol2|6428|dock1,128.5511957975922,0,hs1
5572,ZINC35747205|decoys_final|mol2|3868|dock2,128.53861732381887,0,hs1
5573,ZINC51036133|decoys_final|mol2|2495|dock2,128.5212194665976,0,hs1
5574,ZINC67183160|decoys_final|mol2|6354|dock2,128.50010369443828,0,hs1
5575,ZINC48927777|decoys_final|mol2|186|dock1,128.4995427685902,0,hs1
5576,ZINC12166411|decoys_final|mol2|3280|dock5,128.49855749686432,0,hs1
5577,ZINC45688825|decoys_final|mol2|1642|dock1,128.4927370187271,0,hs1
5578,ZINC63560910|decoys_final|mol2|601|dock4,128.48581293168317,0,hs1
5579,ZINC42953136|decoys_final|mol2|6211|dock1,128.48381684711697,0,hs1
5580,CHEMBL378497|actives_final|mol2|30|dock1,128.4712078077282,1,hs1
5581,ZINC64012263|decoys_final|mol2|2812|dock1,128.4483843265332,0,hs1
5582,ZINC61513056|decoys_final|mol2|894|dock4,128.4369064707157,0,hs1
5583,ZINC19845990|decoys_final|mol2|1668|dock5,128.42124384401768,0,hs1
5584,ZINC10818211|decoys_final|mol2|6361|dock5,128.39396069393644,0,hs1
5585,ZINC38658567|decoys_final|mol2|3207|dock4,128.38700859176026,0,hs1
5586,ZINC13127561|decoys_final|mol2|3627|dock3,128.35719642164236,0,hs1
5587,ZINC08783540|decoys_final|mol2|3339|dock5,128.35461255583272,0,hs1
5588,ZINC37769914|decoys_final|mol2|1271|dock2,128.34360052236855,0,hs1
5589,ZINC66894508|decoys_final|mol2|5342|dock2,128.33254594622898,0,hs1
5590,ZINC22700145|decoys_final|mol2|2254|dock2,128.32396394639102,0,hs1
5591,ZINC39451612|decoys_final|mol2|6736|dock3,128.2957230939901,0,hs1
5592,ZINC19575259|decoys_final|mol2|6414|dock5,128.27692357173294,0,hs1
5593,ZINC39450012|decoys_final|mol2|6676|dock1,128.2700648982443,0,hs1
5594,ZINC44027832|decoys_final|mol2|5373|dock5,128.26935206345632,0,hs1
5595,ZINC49563843|decoys_final|mol2|4410|dock2,128.25323062324736,0,hs1
5596,ZINC49525079|decoys_final|mol2|2344|dock1,128.2303455622532,0,hs1
5597,ZINC40322170|decoys_final|mol2|3767|dock5,128.21142676829862,0,hs1
5598,ZINC09724040|decoys_final|mol2|4742|dock1,128.164195545234,0,hs1
5599,ZINC49060978|decoys_final|mol2|6493|dock3,128.1502396649648,0,hs1
5600,ZINC62823513|decoys_final|mol2|2668|dock3,128.13225999153624,0,hs1
5601,ZINC39468288|decoys_final|mol2|2446|dock2,128.10473984590436,0,hs1
5602,ZINC63280024|decoys_final|mol2|1299|dock1,128.10431485454154,0,hs1
5603,ZINC36638197|decoys_final|mol2|3748|dock1,128.09184520967835,0,hs1
5604,ZINC05949490|decoys_final|mol2|3723|dock5,128.0648240851893,0,hs1
5605,ZINC41629019|decoys_final|mol2|118|dock4,128.0582966925184,0,hs1
5606,ZINC40408160|decoys_final|mol2|4920|dock1,128.0542212842909,0,hs1
5607,ZINC03269845|decoys_final|mol2|2983|dock2,128.0481892193249,0,hs1
5608,ZINC63664300|decoys_final|mol2|4429|dock3,128.0219729316279,0,hs1
5609,ZINC51606951|decoys_final|mol2|6652|dock1,128.01610738581923,0,hs1
5610,ZINC11967821|decoys_final|mol2|5957|dock3,128.00609065430237,0,hs1
5611,ZINC48716639|decoys_final|mol2|6236|dock2,128.00160581633511,0,hs1
5612,ZINC61882191|decoys_final|mol2|4421|dock4,127.97232664122993,0,hs1
5613,ZINC62745121|decoys_final|mol2|6805|dock1,127.92663934370893,0,hs1
5614,ZINC59369595|decoys_final|mol2|4183|dock4,127.89946147189346,0,hs1
5615,ZINC66875330|decoys_final|mol2|2014|dock3,127.89578867615464,0,hs1
5616,ZINC43288503|decoys_final|mol2|6644|dock5,127.83966354360297,0,hs1
5617,ZINC36167125|decoys_final|mol2|108|dock1,127.81930557852316,0,hs1
5618,ZINC43289549|decoys_final|mol2|6645|dock5,127.81368919143713,0,hs1
5619,ZINC66891752|decoys_final|mol2|6503|dock3,127.81107625355574,0,hs1
5620,ZINC12449490|decoys_final|mol2|1928|dock4,127.78594137524861,0,hs1
5621,ZINC42949600|decoys_final|mol2|6626|dock3,127.76753768224908,0,hs1
5622,ZINC50832558|decoys_final|mol2|3510|dock5,127.76351182814122,0,hs1
5623,ZINC01410221|decoys_final|mol2|157|dock5,127.73346494205433,0,hs1
5624,ZINC60167986|decoys_final|mol2|3575|dock2,127.7068149490638,0,hs1
5625,ZINC39545538|decoys_final|mol2|2388|dock3,127.69078117630977,0,hs1
5626,ZINC01475156|decoys_final|mol2|858|dock4,127.63316572623017,0,hs1
5627,ZINC50998438|decoys_final|mol2|1834|dock5,127.6201248046639,0,hs1
5628,ZINC05818505|decoys_final|mol2|3591|dock2,127.6040656183786,0,hs1
5629,ZINC24365204|decoys_final|mol2|6891|dock1,127.59636279345739,0,hs1
5630,ZINC38602381|decoys_final|mol2|3309|dock3,127.57359230881535,0,hs1
5631,ZINC40838878|decoys_final|mol2|3502|dock1,127.56530641499198,0,hs1
5632,ZINC43620246|decoys_final|mol2|1033|dock4,127.53869166354565,0,hs1
5633,ZINC39425316|decoys_final|mol2|5125|dock3,127.48455439309097,0,hs1
5634,ZINC14538757|decoys_final|mol2|5350|dock4,127.48225396952031,0,hs1
5635,ZINC66792658|decoys_final|mol2|5542|dock4,127.47550008199872,0,hs1
5636,ZINC19370033|decoys_final|mol2|6376|dock1,127.46624764546294,0,hs1
5637,ZINC50225107|decoys_final|mol2|2703|dock3,127.45215638100777,0,hs1
5638,ZINC49147832|decoys_final|mol2|133|dock2,127.45192415686057,0,hs1
5639,ZINC43619391|decoys_final|mol2|884|dock2,127.44626907800924,0,hs1
5640,CHEMBL561696|actives_final|mol2|8|dock5,127.44298461350897,1,hs1
5641,ZINC42399359|decoys_final|mol2|2129|dock3,127.44088430406185,0,hs1
5642,ZINC12716576|decoys_final|mol2|6464|dock3,127.39206970117957,0,hs1
5643,ZINC53206642|decoys_final|mol2|1837|dock5,127.38190977156378,0,hs1
5644,ZINC43286449|decoys_final|mol2|6641|dock2,127.37969130169196,0,hs1
5645,ZINC50151028|decoys_final|mol2|694|dock5,127.36855247586158,0,hs1
5646,ZINC37522633|decoys_final|mol2|5973|dock3,127.3632485204318,0,hs1
5647,ZINC24071101|decoys_final|mol2|5571|dock2,127.3316146963688,0,hs1
5648,ZINC39521028|decoys_final|mol2|5980|dock1,127.32678965089147,0,hs1
5649,ZINC40335532|decoys_final|mol2|2747|dock3,127.29169823733841,0,hs1
5650,ZINC15134582|decoys_final|mol2|4761|dock3,127.26401411136658,0,hs1
5651,ZINC63140726|decoys_final|mol2|550|dock1,127.26319367348354,0,hs1
5652,ZINC30978868|decoys_final|mol2|3296|dock1,127.25889987793772,0,hs1
5653,ZINC37178719|decoys_final|mol2|1726|dock1,127.23745362678918,0,hs1
5654,ZINC39490535|decoys_final|mol2|6320|dock1,127.23494869003628,0,hs1
5655,ZINC66535645|decoys_final|mol2|6300|dock5,127.23222336512899,0,hs1
5656,ZINC00641384|decoys_final|mol2|2400|dock4,127.22848610074243,0,hs1
5657,ZINC60185967|decoys_final|mol2|3163|dock4,127.22174245538284,0,hs1
5658,ZINC35746476|decoys_final|mol2|3813|dock3,127.21178272674995,0,hs1
5659,ZINC35345749|decoys_final|mol2|2731|dock1,127.20074597937085,0,hs1
5660,ZINC38786510|decoys_final|mol2|3563|dock2,127.18268311848959,0,hs1
5661,ZINC64954719|decoys_final|mol2|6297|dock3,127.18248260953243,0,hs1
5662,ZINC39521027|decoys_final|mol2|5524|dock4,127.17121339547245,0,hs1
5663,ZINC04101184|decoys_final|mol2|4943|dock5,127.13857805665366,0,hs1
5664,ZINC21039217|decoys_final|mol2|1621|dock1,127.1041900572668,0,hs1
5665,ZINC00532093|decoys_final|mol2|3525|dock2,127.09102133107858,0,hs1
5666,ZINC11969217|decoys_final|mol2|561|dock1,127.0853906129142,0,hs1
5667,ZINC55821690|decoys_final|mol2|4628|dock4,127.0750443298997,0,hs1
5668,ZINC37205918|decoys_final|mol2|6563|dock4,127.07231607259199,0,hs1
5669,ZINC43526614|decoys_final|mol2|3267|dock5,127.06399035371408,0,hs1
5670,ZINC04878855|decoys_final|mol2|4440|dock4,127.05519162741554,0,hs1
5671,ZINC49301965|decoys_final|mol2|2555|dock5,127.05149849462858,0,hs1
5672,ZINC23250923|decoys_final|mol2|1213|dock1,127.03516798015593,0,hs1
5673,ZINC01205029|decoys_final|mol2|6712|dock3,126.99416369095293,0,hs1
5674,ZINC36979300|decoys_final|mol2|4050|dock4,126.96956373343818,0,hs1
5675,ZINC44767503|decoys_final|mol2|2639|dock1,126.96548036295138,0,hs1
5676,ZINC64541196|decoys_final|mol2|4939|dock4,126.95772018582687,0,hs1
5677,ZINC18117964|decoys_final|mol2|5027|dock1,126.94955737885762,0,hs1
5678,ZINC32806094|decoys_final|mol2|827|dock4,126.9268073526467,0,hs1
5679,ZINC06078159|decoys_final|mol2|3682|dock5,126.91154683836652,0,hs1
5680,ZINC37856357|decoys_final|mol2|6770|dock5,126.90930395897783,0,hs1
5681,ZINC48276329|decoys_final|mol2|5333|dock2,126.90851388284545,0,hs1
5682,ZINC08915325|decoys_final|mol2|6910|dock5,126.90103546709219,0,hs1
5683,ZINC62947950|decoys_final|mol2|1812|dock3,126.88918825378133,0,hs1
5684,ZINC12704442|decoys_final|mol2|6514|dock3,126.87374648468001,0,hs1
5685,ZINC66276645|decoys_final|mol2|151|dock3,126.86783185339675,0,hs1
5686,ZINC12883384|decoys_final|mol2|3233|dock3,126.82148232896097,0,hs1
5687,ZINC54600611|decoys_final|mol2|2659|dock1,126.82025340003688,0,hs1
5688,ZINC07157249|decoys_final|mol2|2171|dock4,126.81379066218426,0,hs1
5689,ZINC43091165|decoys_final|mol2|4414|dock3,126.80683789903361,0,hs1
5690,ZINC36207891|decoys_final|mol2|3099|dock5,126.78465993720104,0,hs1
5691,ZINC63085424|decoys_final|mol2|6254|dock3,126.7634957752148,0,hs1
5692,ZINC04360185|decoys_final|mol2|2789|dock1,126.73040436846092,0,hs1
5693,ZINC00756940|decoys_final|mol2|6052|dock1,126.70793343691406,0,hs1
5694,ZINC08856946|decoys_final|mol2|1419|dock4,126.70137321925645,0,hs1
5695,ZINC51145162|decoys_final|mol2|2498|dock2,126.69912436075917,0,hs1
5696,ZINC63374279|decoys_final|mol2|5086|dock1,126.69853022909156,0,hs1
5697,ZINC49152583|decoys_final|mol2|3669|dock2,126.69055828750292,0,hs1
5698,ZINC60477575|decoys_final|mol2|3413|dock4,126.68502165467208,0,hs1
5699,ZINC37178684|decoys_final|mol2|1725|dock1,126.68136832856185,0,hs1
5700,ZINC04702792|decoys_final|mol2|2423|dock1,126.67894412158434,0,hs1
5701,ZINC43022189|decoys_final|mol2|2133|dock3,126.66878532616437,0,hs1
5702,ZINC22708058|decoys_final|mol2|6888|dock4,126.66444522607928,0,hs1
5703,ZINC36275975|decoys_final|mol2|4395|dock4,126.6347158353741,0,hs1
5704,ZINC63141577|decoys_final|mol2|5081|dock2,126.63313800315738,0,hs1
5705,ZINC35747236|decoys_final|mol2|3802|dock1,126.58608780461986,0,hs1
5706,ZINC09050189|decoys_final|mol2|4644|dock5,126.57611477038796,0,hs1
5707,ZINC29717911|decoys_final|mol2|3897|dock4,126.56908309109967,0,hs1
5708,ZINC40017482|decoys_final|mol2|1898|dock1,126.56793538211541,0,hs1
5709,ZINC61099709|decoys_final|mol2|1559|dock2,126.56649523790382,0,hs1
5710,ZINC38550989|decoys_final|mol2|3815|dock1,126.54709362829257,0,hs1
5711,ZINC21323293|decoys_final|mol2|6887|dock2,126.5462294179965,0,hs1
5712,ZINC25150457|decoys_final|mol2|4957|dock2,126.51998208117772,0,hs1
5713,ZINC41184424|decoys_final|mol2|2545|dock1,126.51646326902483,0,hs1
5714,ZINC40284295|decoys_final|mol2|6702|dock3,126.5069699631803,0,hs1
5715,ZINC43631754|decoys_final|mol2|885|dock2,126.49630631047489,0,hs1
5716,ZINC36241728|decoys_final|mol2|1528|dock1,126.48883052225327,0,hs1
5717,ZINC10001274|decoys_final|mol2|4799|dock1,126.47568045406132,0,hs1
5718,ZINC34177219|decoys_final|mol2|3850|dock2,126.45234521515114,0,hs1
5719,ZINC04825570|decoys_final|mol2|2776|dock3,126.4491201217685,0,hs1
5720,ZINC04520737|decoys_final|mol2|2426|dock2,126.44879234121231,0,hs1
5721,ZINC02248905|decoys_final|mol2|6506|dock1,126.44450982129183,0,hs1
5722,ZINC62729724|decoys_final|mol2|6804|dock2,126.44192914233011,0,hs1
5723,ZINC39715982|decoys_final|mol2|2447|dock5,126.43020988606916,0,hs1
5724,ZINC66945787|decoys_final|mol2|6099|dock5,126.42468116735876,0,hs1
5725,ZINC21673105|decoys_final|mol2|6075|dock5,126.412037212265,0,hs1
5726,ZINC39421880|decoys_final|mol2|3911|dock2,126.4070834754288,0,hs1
5727,ZINC16227414|decoys_final|mol2|4647|dock1,126.3916031874812,0,hs1
5728,ZINC43746347|decoys_final|mol2|1034|dock5,126.38521861601595,0,hs1
5729,ZINC19791348|decoys_final|mol2|5514|dock3,126.37455147468529,0,hs1
5730,ZINC42483915|decoys_final|mol2|2939|dock4,126.35999915312999,0,hs1
5731,ZINC41068346|decoys_final|mol2|1740|dock2,126.354153988571,0,hs1
5732,ZINC32800391|decoys_final|mol2|3705|dock4,126.34783486857714,0,hs1
5733,ZINC39361158|decoys_final|mol2|4917|dock1,126.29854407709014,0,hs1
5734,ZINC02305187|decoys_final|mol2|6870|dock5,126.29283511719177,0,hs1
5735,ZINC36296990|decoys_final|mol2|5257|dock5,126.27651878289143,0,hs1
5736,ZINC19885468|decoys_final|mol2|6287|dock1,126.27584975233847,0,hs1
5737,ZINC51170365|decoys_final|mol2|2349|dock2,126.25425757089648,0,hs1
5738,ZINC23840696|decoys_final|mol2|5618|dock3,126.23380184614646,0,hs1
5739,ZINC39743932|decoys_final|mol2|3214|dock4,126.22160681566578,0,hs1
5740,ZINC63104693|decoys_final|mol2|1564|dock4,126.21710535952448,0,hs1
5741,ZINC05182548|decoys_final|mol2|2777|dock4,126.21016899234033,0,hs1
5742,ZINC12918448|decoys_final|mol2|6466|dock1,126.1984332464404,0,hs1
5743,ZINC65533070|decoys_final|mol2|703|dock3,126.1978003445742,0,hs1
5744,ZINC36959748|decoys_final|mol2|2104|dock1,126.17004991706449,0,hs1
5745,ZINC37728904|decoys_final|mol2|6566|dock4,126.169877058742,0,hs1
5746,ZINC12279468|decoys_final|mol2|3335|dock3,126.16833770398465,0,hs1
5747,ZINC00441816|decoys_final|mol2|3433|dock1,126.16629834191576,0,hs1
5748,ZINC04480606|decoys_final|mol2|4678|dock5,126.15074928446879,0,hs1
5749,ZINC53116860|decoys_final|mol2|143|dock4,126.11547360893846,0,hs1
5750,ZINC44378100|decoys_final|mol2|198|dock5,126.11464476262749,0,hs1
5751,ZINC08635384|decoys_final|mol2|3076|dock5,126.09991614612494,0,hs1
5752,ZINC49555115|decoys_final|mol2|2346|dock2,126.08346475889667,0,hs1
5753,ZINC13992645|decoys_final|mol2|1841|dock2,126.08208239224913,0,hs1
5754,ZINC66472334|decoys_final|mol2|5341|dock5,126.07673181459359,0,hs1
5755,ZINC19343833|decoys_final|mol2|280|dock5,126.07388720733519,0,hs1
5756,ZINC12023925|decoys_final|mol2|5246|dock4,126.03553801629486,0,hs1
5757,ZINC61601649|decoys_final|mol2|1846|dock1,126.03210180469765,0,hs1
5758,ZINC00746072|decoys_final|mol2|4593|dock3,126.0276050823434,0,hs1
5759,ZINC63930863|decoys_final|mol2|604|dock1,126.01146525427998,0,hs1
5760,ZINC66980002|decoys_final|mol2|1459|dock3,125.9936731406984,0,hs1
5761,ZINC10816563|decoys_final|mol2|5547|dock3,125.98582905339838,0,hs1
5762,ZINC39684600|decoys_final|mol2|3258|dock3,125.98088978076177,0,hs1
5763,ZINC64056841|decoys_final|mol2|1402|dock5,125.97982081154043,0,hs1
5764,ZINC60791617|decoys_final|mol2|1395|dock4,125.96798297144231,0,hs1
5765,ZINC28963152|decoys_final|mol2|3796|dock5,125.95790009768436,0,hs1
5766,ZINC50986837|decoys_final|mol2|2705|dock4,125.9534904716271,0,hs1
5767,ZINC52728459|decoys_final|mol2|3517|dock5,125.94104494306265,0,hs1
5768,ZINC01608174|decoys_final|mol2|6715|dock5,125.91690350664113,0,hs1
5769,ZINC04110287|decoys_final|mol2|3400|dock1,125.89454820446906,0,hs1
5770,ZINC26325712|decoys_final|mol2|5362|dock2,125.89250354343889,0,hs1
5771,ZINC49752872|decoys_final|mol2|1038|dock4,125.87045631866366,0,hs1
5772,ZINC20347771|decoys_final|mol2|4856|dock2,125.87015918903845,0,hs1
5773,ZINC01937300|decoys_final|mol2|4153|dock3,125.83251021676205,0,hs1
5774,ZINC04102215|decoys_final|mol2|1866|dock1,125.80521945662923,0,hs1
5775,ZINC36156852|decoys_final|mol2|3904|dock1,125.77282745583486,0,hs1
5776,ZINC35809644|decoys_final|mol2|6275|dock4,125.73920728976108,0,hs1
5777,ZINC65298179|decoys_final|mol2|1910|dock3,125.72409304638929,0,hs1
5778,ZINC04348276|decoys_final|mol2|4240|dock5,125.72272678248547,0,hs1
5779,ZINC39448670|decoys_final|mol2|1425|dock3,125.68458300788824,0,hs1
5780,ZINC12813959|decoys_final|mol2|5303|dock4,125.67541157251571,0,hs1
5781,ZINC20106516|decoys_final|mol2|3199|dock5,125.60076995241369,0,hs1
5782,ZINC49597285|decoys_final|mol2|6649|dock5,125.59726985423733,0,hs1
5783,ZINC39520806|decoys_final|mol2|5979|dock3,125.59720197718089,0,hs1
5784,ZINC11817898|decoys_final|mol2|3385|dock3,125.55618863175806,0,hs1
5785,ZINC09217240|decoys_final|mol2|964|dock5,125.55560060269175,0,hs1
5786,ZINC39520902|decoys_final|mol2|6090|dock5,125.5494878320431,0,hs1
5787,ZINC09387595|decoys_final|mol2|511|dock3,125.5412670786352,0,hs1
5788,ZINC11913445|decoys_final|mol2|6512|dock2,125.53579484925864,0,hs1
5789,ZINC30978475|decoys_final|mol2|3088|dock5,125.52938407742809,0,hs1
5790,ZINC66398246|decoys_final|mol2|2214|dock2,125.44953821851354,0,hs1
5791,ZINC62497301|decoys_final|mol2|244|dock3,125.44226835334496,0,hs1
5792,ZINC02952959|decoys_final|mol2|5974|dock3,125.41010387671764,0,hs1
5793,ZINC01728460|decoys_final|mol2|3842|dock4,125.40708907058143,0,hs1
5794,ZINC19470699|decoys_final|mol2|2828|dock4,125.4056348828384,0,hs1
5795,ZINC43092836|decoys_final|mol2|6632|dock2,125.40122841832878,0,hs1
5796,ZINC36207117|decoys_final|mol2|3858|dock5,125.39285441261009,0,hs1
5797,ZINC00532093|decoys_final|mol2|3524|dock5,125.37786511291814,0,hs1
5798,ZINC50700657|decoys_final|mol2|2754|dock5,125.3688889052885,0,hs1
5799,ZINC35574087|decoys_final|mol2|5067|dock3,125.35994592341324,0,hs1
5800,ZINC12124062|decoys_final|mol2|516|dock5,125.35801510597813,0,hs1
5801,ZINC07587943|decoys_final|mol2|2881|dock4,125.34976691183634,0,hs1
5802,ZINC20012126|decoys_final|mol2|4257|dock2,125.32152627447996,0,hs1
5803,ZINC46688579|decoys_final|mol2|6831|dock2,125.3178842691409,0,hs1
5804,ZINC34761541|decoys_final|mol2|3360|dock2,125.3071879020153,0,hs1
5805,ZINC09064861|decoys_final|mol2|6868|dock1,125.29912405443437,0,hs1
5806,ZINC43675838|decoys_final|mol2|2146|dock4,125.29643676073027,0,hs1
5807,ZINC59407114|decoys_final|mol2|5593|dock1,125.29397158174191,0,hs1
5808,ZINC40039197|decoys_final|mol2|590|dock5,125.25071968827476,0,hs1
5809,ZINC43261344|decoys_final|mol2|3673|dock5,125.23204252346136,0,hs1
5810,ZINC42408211|decoys_final|mol2|2938|dock4,125.22263609943423,0,hs1
5811,ZINC62988072|decoys_final|mol2|2163|dock1,125.16013418229906,0,hs1
5812,ZINC50671057|decoys_final|mol2|1749|dock5,125.15790867997242,0,hs1
5813,ZINC60280320|decoys_final|mol2|1557|dock4,125.10968576123685,0,hs1
5814,ZINC53096587|decoys_final|mol2|6597|dock4,125.07895233823751,0,hs1
5815,ZINC67542222|decoys_final|mol2|3631|dock5,125.05626493384085,0,hs1
5816,ZINC09270778|decoys_final|mol2|6818|dock1,125.03795911178845,0,hs1
5817,ZINC63908324|decoys_final|mol2|3417|dock1,125.02529044691735,0,hs1
5818,ZINC52860097|decoys_final|mol2|2954|dock1,125.01351491739926,0,hs1
5819,ZINC35809932|decoys_final|mol2|278|dock4,125.00365630221214,0,hs1
5820,ZINC20480986|decoys_final|mol2|2117|dock1,125.00286998731838,0,hs1
5821,ZINC20341582|decoys_final|mol2|13|dock1,124.98542256270115,0,hs1
5822,ZINC50352499|decoys_final|mol2|1545|dock2,124.97436524344471,0,hs1
5823,ZINC08813411|decoys_final|mol2|3712|dock3,124.96289846610772,0,hs1
5824,ZINC30946285|decoys_final|mol2|4388|dock2,124.9296471959963,0,hs1
5825,ZINC03205129|decoys_final|mol2|4142|dock5,124.92907314345149,0,hs1
5826,ZINC11667980|decoys_final|mol2|6261|dock3,124.92637578687251,0,hs1
5827,ZINC10041069|decoys_final|mol2|4801|dock4,124.89583890854803,0,hs1
5828,ZINC64540698|decoys_final|mol2|5038|dock2,124.89242623471551,0,hs1
5829,ZINC09386403|decoys_final|mol2|5597|dock5,124.86888888932455,0,hs1
5830,ZINC16480538|decoys_final|mol2|2222|dock5,124.86867477999849,0,hs1
5831,ZINC65988389|decoys_final|mol2|1306|dock1,124.8679479313822,0,hs1
5832,ZINC40348516|decoys_final|mol2|1736|dock1,124.8569278029738,0,hs1
5833,ZINC04128318|decoys_final|mol2|6813|dock5,124.85371697613745,0,hs1
5834,ZINC45696365|decoys_final|mol2|6830|dock2,124.85112756458349,0,hs1
5835,ZINC39497540|decoys_final|mol2|2043|dock3,124.82531920285624,0,hs1
5836,ZINC23311846|decoys_final|mol2|5317|dock2,124.822614884553,0,hs1
5837,ZINC08272345|decoys_final|mol2|1313|dock3,124.82217902072315,0,hs1
5838,ZINC63752973|decoys_final|mol2|1852|dock1,124.80136026124264,0,hs1
5839,ZINC44686848|decoys_final|mol2|2488|dock3,124.7632335067371,0,hs1
5840,ZINC45324947|decoys_final|mol2|3112|dock4,124.74483205073727,0,hs1
5841,ZINC27910247|decoys_final|mol2|3085|dock3,124.73110321670323,0,hs1
5842,ZINC37366502|decoys_final|mol2|4053|dock1,124.72524681496702,0,hs1
5843,ZINC64044014|decoys_final|mol2|5993|dock1,124.72294577337863,0,hs1
5844,ZINC44903257|decoys_final|mol2|3010|dock2,124.7026702014958,0,hs1
5845,ZINC41583985|decoys_final|mol2|4734|dock1,124.69560530155965,0,hs1
5846,ZINC05773961|decoys_final|mol2|4531|dock2,124.66927912557554,0,hs1
5847,ZINC38697122|decoys_final|mol2|2811|dock3,124.65582354907522,0,hs1
5848,ZINC39637332|decoys_final|mol2|1983|dock3,124.6507765877494,0,hs1
5849,ZINC37270351|decoys_final|mol2|6478|dock1,124.643952700372,0,hs1
5850,ZINC30824678|decoys_final|mol2|5760|dock2,124.60166106289148,0,hs1
5851,ZINC33478251|decoys_final|mol2|5117|dock5,124.54859206831128,0,hs1
5852,ZINC32800397|decoys_final|mol2|3706|dock4,124.54490087542463,0,hs1
5853,ZINC40270389|decoys_final|mol2|2843|dock4,124.53719983986626,0,hs1
5854,ZINC61359840|decoys_final|mol2|6602|dock3,124.52910419395027,0,hs1
5855,ZINC67299348|decoys_final|mol2|2819|dock2,124.5101585398874,0,hs1
5856,ZINC49562621|decoys_final|mol2|2348|dock3,124.4969628940581,0,hs1
5857,ZINC51966275|decoys_final|mol2|6337|dock3,124.49450108756523,0,hs1
5858,ZINC38028671|decoys_final|mol2|6775|dock3,124.45073988827562,0,hs1
